Frame;Time(s);FPS;FrameTimeMs;MonoRamMB;AllocatedRamMB;ReservedRamMB
1;0,00;0,30;3334,32;689,44;861,88;1570,35
2;0,02;0,38;2628,71;691,13;894,50;1570,35
3;0,12;0,38;2628,71;691,14;894,34;1570,35
4;0,14;0,38;2628,71;697,96;887,60;1570,35
5;0,15;0,38;2628,71;697,96;887,61;1570,35
6;0,17;0,38;2628,71;697,96;894,43;1570,35
7;0,21;0,38;2628,71;697,96;894,36;1570,35
8;0,22;0,38;2628,71;697,96;894,37;1570,35
9;0,23;0,38;2628,71;697,96;894,37;1570,35
10;0,28;0,38;2628,71;704,79;894,36;1570,35
11;0,29;0,38;2628,71;704,79;887,54;1570,35
12;0,34;0,38;2628,71;704,79;894,36;1570,35
13;0,35;0,38;2628,71;704,79;894,36;1570,35
14;0,39;32,04;31,21;704,79;894,36;1570,35
15;0,41;32,04;31,21;704,79;894,37;1570,35
16;0,45;32,04;31,21;711,61;894,36;1570,35
17;0,47;32,04;31,21;711,61;887,55;1570,35
18;0,49;32,04;31,21;711,61;894,37;1570,35
19;0,51;32,04;31,21;711,61;894,37;1570,35
20;0,53;32,04;31,21;711,61;894,37;1570,35
21;0,54;32,04;31,21;711,61;894,37;1570,35
22;0,57;32,04;31,21;718,44;894,35;1570,35
23;0,58;32,04;31,21;718,44;887,55;1570,35
24;0,61;32,04;31,21;718,44;894,37;1570,35
25;0,62;32,04;31,21;718,44;894,38;1570,35
26;0,65;32,04;31,21;718,44;894,38;1570,35
27;0,68;32,04;31,21;718,44;894,38;1570,35
28;0,70;32,04;31,21;725,26;894,36;1570,35
29;0,71;32,04;31,21;725,26;887,56;1570,35
30;0,73;47,89;20,88;725,26;894,38;1570,35
31;0,74;47,89;20,88;725,26;894,38;1570,35
32;0,76;47,89;20,88;725,26;894,38;1570,35
33;0,77;47,89;20,88;725,26;894,38;1570,35
34;0,79;47,89;20,88;732,09;894,37;1570,35
35;0,80;47,89;20,88;732,09;887,56;1570,35
36;0,83;47,89;20,88;732,09;894,38;1570,35
37;0,84;47,89;20,88;732,09;894,39;1570,35
38;0,86;47,89;20,88;732,09;894,39;1570,35
39;0,89;47,89;20,88;732,09;894,39;1570,35
40;0,91;47,89;20,88;738,91;894,39;1570,35
41;0,93;47,89;20,88;738,91;887,57;1570,35
42;0,95;47,89;20,88;738,91;894,39;1570,35
43;0,95;47,89;20,88;738,91;894,39;1570,35
44;0,97;47,89;20,88;738,91;894,39;1570,35
45;0,98;47,89;20,88;738,91;894,39;1570,35
46;1,01;47,89;20,88;745,73;894,40;1570,35
47;1,03;47,89;20,88;745,73;887,58;1570,35
48;1,05;47,89;20,88;745,73;894,40;1570,35
49;1,06;47,89;20,88;745,73;894,40;1570,35
50;1,13;50,36;19,86;745,84;894,45;1570,35
51;1,15;50,36;19,86;745,84;894,46;1570,35
52;1,16;50,36;19,86;752,66;887,64;1570,35
53;1,17;50,36;19,86;752,66;887,64;1570,35
54;1,18;50,36;19,86;752,66;894,46;1570,35
55;1,19;50,36;19,86;752,66;894,40;1570,35
56;1,20;50,36;19,86;752,66;894,41;1570,35
57;1,21;50,36;19,86;752,66;894,42;1570,35
58;1,25;50,36;19,86;759,48;894,41;1570,35
59;1,28;50,36;19,86;759,48;887,59;1570,35
60;1,29;50,36;19,86;759,48;894,42;1570,35
61;1,33;50,36;19,86;759,48;894,42;1570,35
62;1,34;50,36;19,86;759,48;894,42;1570,35
63;1,36;50,36;19,86;759,48;894,42;1570,35
64;1,37;50,36;19,86;766,31;894,42;1570,35
65;1,39;50,36;19,86;766,31;887,65;1570,35
66;1,43;50,36;19,86;766,31;894,48;1570,35
67;1,44;50,36;19,86;766,31;894,41;1570,35
68;1,46;50,36;19,86;766,31;894,43;1570,35
69;1,47;55,65;17,97;766,31;894,43;1570,35
70;1,48;55,65;17,97;773,13;894,43;1570,35
71;1,49;55,65;17,97;773,13;887,61;1570,35
72;1,52;55,65;17,97;773,13;894,44;1570,35
73;1,54;55,65;17,97;773,13;894,44;1570,35
74;1,56;55,65;17,97;773,13;894,43;1570,35
75;1,58;55,65;17,97;773,13;894,43;1570,35
76;1,60;55,65;17,97;779,96;894,43;1570,35
77;1,61;55,65;17,97;779,96;887,61;1570,35
78;1,64;55,65;17,97;779,96;894,43;1570,35
79;1,65;55,65;17,97;779,96;894,43;1570,35
80;1,68;55,65;17,97;779,96;894,44;1570,35
81;1,69;55,65;17,97;779,96;894,44;1570,35
82;1,71;55,65;17,97;786,78;894,49;1570,35
83;1,78;55,65;17,97;786,78;887,68;1570,35
84;1,79;55,65;17,97;786,78;894,50;1570,35
85;1,80;55,65;17,97;786,78;894,50;1570,35
86;1,82;48,66;20,55;786,78;894,44;1570,35
87;1,83;48,66;20,55;786,78;894,45;1570,35
88;1,84;48,66;20,55;793,61;894,46;1570,35
89;1,85;48,66;20,55;793,61;887,64;1570,35
90;1,87;48,66;20,55;793,61;894,46;1570,35
91;1,88;48,66;20,55;793,61;894,46;1570,35
92;1,91;48,66;20,55;793,61;894,46;1570,35
93;1,92;48,66;20,55;793,61;894,46;1570,35
94;1,96;48,66;20,55;800,43;894,44;1570,35
95;1,97;48,66;20,55;800,43;887,63;1570,35
96;1,99;48,66;20,55;800,43;894,46;1570,35
97;2,01;48,66;20,55;690,22;894,46;1570,35
98;2,02;48,66;20,55;690,22;888,91;1570,35
99;2,09;48,66;20,55;690,22;888,87;1570,35
100;2,10;48,66;20,55;697,04;882,05;1570,35
101;2,11;48,66;20,55;697,04;882,05;1570,35
102;2,13;48,66;20,55;697,04;888,87;1570,35
103;2,14;48,66;20,55;697,04;888,87;1570,35
104;2,15;53,98;18,53;697,04;888,87;1570,35
105;2,16;53,98;18,53;697,04;888,87;1570,35
106;2,18;53,98;18,53;703,87;888,87;1570,35
107;2,19;53,98;18,53;703,87;882,04;1570,35
108;2,22;53,98;18,53;703,87;888,87;1570,35
109;2,23;53,98;18,53;703,87;888,88;1570,35
110;2,26;53,98;18,53;703,87;888,88;1570,35
111;2,27;53,98;18,53;703,87;888,88;1570,35
112;2,30;53,98;18,53;710,69;888,88;1570,35
113;2,31;53,98;18,53;710,69;882,06;1570,35
114;2,32;53,98;18,53;710,69;888,87;1570,35
115;2,34;53,98;18,53;710,69;888,88;1570,35
116;2,37;53,98;18,53;710,69;888,88;1570,35
117;2,38;53,98;18,53;710,69;888,88;1570,35
118;2,40;53,98;18,53;717,52;888,88;1570,35
119;2,41;53,98;18,53;717,52;882,06;1570,35
120;2,43;53,98;18,53;717,52;888,88;1570,35
121;2,44;53,98;18,53;717,52;888,88;1570,35
122;2,47;53,98;18,53;717,52;888,88;1570,35
123;2,50;53,69;18,63;717,52;888,93;1570,35
124;2,54;53,69;18,63;724,34;888,93;1570,35
125;2,55;53,69;18,63;724,34;882,12;1570,35
126;2,56;53,69;18,63;724,34;888,94;1570,35
127;2,57;53,69;18,63;724,34;888,89;1570,35
128;2,58;53,69;18,63;724,34;888,90;1570,35
129;2,59;53,69;18,63;724,34;888,90;1570,35
130;2,62;53,69;18,63;731,17;888,90;1570,35
131;2,63;53,69;18,63;731,17;882,08;1570,35
132;2,66;53,69;18,63;731,17;888,90;1570,35
133;2,67;53,69;18,63;731,17;888,90;1570,35
134;2,69;53,69;18,63;731,18;888,90;1570,35
135;2,70;53,69;18,63;731,18;888,90;1570,35
136;2,72;53,69;18,63;738,01;888,90;1570,35
137;2,73;53,69;18,63;738,01;882,08;1570,35
138;2,76;53,69;18,63;738,02;888,91;1570,35
139;2,78;53,69;18,63;738,02;888,91;1570,35
140;2,80;53,69;18,63;738,02;888,91;1570,35
141;2,83;53,69;18,63;738,02;888,91;1570,35
142;2,86;52,75;18,96;744,86;888,96;1570,35
143;2,88;52,75;18,96;744,86;882,14;1570,35
144;2,89;52,75;18,96;744,86;888,96;1570,35
145;2,90;52,75;18,96;744,86;888,96;1570,35
146;2,92;52,75;18,96;744,87;888,96;1570,35
147;2,92;52,75;18,96;744,87;888,96;1570,35
148;2,93;52,75;18,96;751,70;888,96;1570,35
149;2,94;52,75;18,96;751,70;882,10;1570,35
150;2,97;52,75;18,96;751,71;888,92;1570,35
151;2,98;52,75;18,96;751,71;888,92;1570,35
152;3,01;52,75;18,96;751,72;888,92;1570,35
153;3,04;52,75;18,96;751,72;898,18;1570,35
154;3,05;52,75;18,96;758,55;898,01;1570,35
155;3,06;52,75;18,96;758,55;891,18;1570,35
156;3,07;52,75;18,96;758,56;898,00;1570,35
157;3,08;52,75;18,96;758,56;898,01;1570,35
158;3,11;52,75;18,96;758,57;898,01;1570,35
159;3,12;52,75;18,96;758,57;898,01;1570,35
160;3,15;52,75;18,96;765,40;898,01;1570,35
161;3,18;52,75;18,96;765,40;891,25;1570,35
162;3,23;55,09;18,15;765,41;898,06;1570,35
163;3,24;55,09;18,15;765,41;898,06;1570,35
164;3,25;55,09;18,15;765,42;898,07;1570,35
165;3,26;55,09;18,15;765,42;891,25;1570,35
166;3,28;55,09;18,15;765,43;898,07;1570,35
167;3,29;55,09;18,15;765,43;898,07;1570,35
168;3,30;55,09;18,15;765,43;898,07;1570,35
169;3,31;55,09;18,15;765,43;898,07;1570,35
170;3,34;55,09;18,15;772,27;898,02;1570,35
171;3,35;55,09;18,15;772,27;891,20;1570,35
172;3,37;55,09;18,15;772,28;898,02;1570,35
173;3,38;55,09;18,15;772,28;898,02;1570,35
174;3,41;55,09;18,15;772,29;898,03;1570,35
175;3,42;55,09;18,15;772,29;898,03;1570,35
176;3,44;55,09;18,15;779,12;898,01;1570,35
177;3,45;55,09;18,15;779,12;891,21;1570,35
178;3,48;55,09;18,15;779,13;898,03;1570,35
179;3,50;55,09;18,15;779,13;898,08;1570,35
180;3,54;55,09;18,15;779,13;898,08;1570,35
181;3,55;55,09;18,15;779,13;891,26;1570,35
182;3,56;55,09;18,15;779,14;898,08;1570,35
183;3,57;61,66;16,22;779,14;897,93;1570,35
184;3,58;61,66;16,22;779,15;897,93;1570,35
185;3,59;61,66;16,22;779,15;897,94;1570,35
186;3,61;61,66;16,22;785,98;897,95;1570,35
187;3,62;61,66;16,22;785,98;891,13;1570,35
188;3,65;61,66;16,22;785,99;897,95;1570,35
189;3,68;61,66;16,22;785,99;898,00;1570,35
190;3,71;61,66;16,22;786,00;897,96;1570,35
191;3,72;61,66;16,22;786,00;891,13;1570,35
192;3,73;61,66;16,22;786,01;897,95;1570,35
193;3,74;61,66;16,22;786,01;897,96;1570,35
194;3,75;61,66;16,22;786,02;897,96;1570,35
195;3,76;61,66;16,22;786,02;897,95;1570,35
196;3,79;61,66;16,22;792,85;897,95;1570,35
197;3,80;61,66;16,22;792,85;891,14;1570,35
198;3,82;61,66;16,22;792,86;898,01;1570,35
