Frame;Time(s);FPS;FrameTimeMs
1085;15,87;72,22;13,85
1086;15,88;72,22;13,85
1087;15,89;72,22;13,85
1088;15,90;72,22;13,85
1089;15,91;72,22;13,85
1090;15,92;72,22;13,85
1091;15,94;72,22;13,85
1092;15,94;72,22;13,85
1093;15,97;72,22;13,85
1094;15,98;72,22;13,85
1095;16,00;72,22;13,85
1096;16,04;72,22;13,85
1097;16,06;72,22;13,85
1098;16,06;72,22;13,85
1099;16,08;72,22;13,85
1100;16,09;72,22;13,85
1101;16,10;72,22;13,85
1102;16,11;72,22;13,85
1103;16,12;72,22;13,85
1104;16,13;72,22;13,85
1105;16,16;72,22;13,85
1106;16,18;65,71;15,22
1107;16,19;65,71;15,22
1108;16,20;65,71;15,22
1109;16,21;65,71;15,22
1110;16,22;65,71;15,22
1111;16,23;65,71;15,22
1112;16,24;65,71;15,22
1113;16,26;65,71;15,22
1114;16,27;65,71;15,22
1115;16,29;65,71;15,22
1116;16,31;65,71;15,22
1117;16,32;65,71;15,22
1118;16,34;65,71;15,22
1119;16,35;65,71;15,22
1120;16,36;65,71;15,22
1121;16,37;65,71;15,22
1122;16,37;65,71;15,22
1123;16,39;65,71;15,22
1124;16,40;65,71;15,22
1125;16,42;65,71;15,22
1126;16,44;65,71;15,22
1127;16,45;65,71;15,22
1128;16,48;65,71;15,22
1129;16,49;65,71;15,22
1130;16,50;65,71;15,22
1131;16,52;72,99;13,70
1132;16,53;72,99;13,70
1133;16,55;72,99;13,70
1134;16,56;72,99;13,70
1135;16,59;72,99;13,70
1136;16,60;72,99;13,70
1137;16,62;72,99;13,70
1138;16,63;72,99;13,70
1139;16,64;72,99;13,70
1140;16,65;72,99;13,70
1141;16,66;72,99;13,70
1142;16,67;72,99;13,70
1143;16,69;72,99;13,70
1144;16,70;72,99;13,70
1145;16,71;72,99;13,70
1146;16,72;72,99;13,70
1147;16,73;72,99;13,70
1148;16,74;72,99;13,70
1149;16,76;72,99;13,70
1150;16,79;72,99;13,70
1151;16,80;72,99;13,70
1152;16,81;72,99;13,70
1153;16,82;72,99;13,70
1154;16,83;72,99;13,70
1155;16,84;72,99;13,70
1156;16,85;74,56;13,41
1157;16,87;74,56;13,41
1158;16,88;74,56;13,41
1159;16,90;74,56;13,41
1160;16,91;74,56;13,41
1161;16,93;74,56;13,41
1162;16,95;74,56;13,41
1163;16,96;74,56;13,41
1164;16,98;74,56;13,41
1165;16,99;74,56;13,41
1166;17,00;74,56;13,41
1167;17,01;74,56;13,41
1168;17,02;74,56;13,41
1169;17,04;74,56;13,41
1170;17,04;74,56;13,41
1171;17,07;74,56;13,41
1172;17,08;74,56;13,41
1173;17,10;74,56;13,41
1174;17,12;74,56;13,41
1175;17,13;74,56;13,41
1176;17,15;74,56;13,41
1177;17,16;74,56;13,41
1178;17,17;74,56;13,41
1179;17,18;74,56;13,41
1180;17,19;71,89;13,91
1181;17,20;71,89;13,91
1182;17,22;71,89;13,91
1183;17,23;71,89;13,91
1184;17,24;71,89;13,91
1185;17,26;71,89;13,91
1186;17,29;71,89;13,91
1187;17,30;71,89;13,91
1188;17,31;71,89;13,91
1189;17,32;71,89;13,91
1190;17,33;71,89;13,91
1191;17,35;71,89;13,91
1192;17,36;71,89;13,91
1193;17,37;71,89;13,91
1194;17,38;71,89;13,91
1195;17,40;71,89;13,91
1196;17,41;71,89;13,91
1197;17,42;71,89;13,91
1198;17,46;71,89;13,91
1199;17,47;71,89;13,91
1200;17,48;71,89;13,91
1201;17,49;71,89;13,91
1202;17,50;71,89;13,91
1203;17,51;71,89;13,91
1204;17,52;71,59;13,97
1205;17,53;71,59;13,97
1206;17,54;71,59;13,97
1207;17,56;71,59;13,97
1208;17,57;71,59;13,97
1209;17,60;71,59;13,97
1210;17,62;71,59;13,97
1211;17,63;71,59;13,97
1212;17,64;71,59;13,97
1213;17,65;71,59;13,97
1214;17,66;71,59;13,97
1215;17,68;71,59;13,97
1216;17,68;71,59;13,97
1217;17,70;71,59;13,97
1218;17,71;71,59;13,97
1219;17,73;71,59;13,97
1220;17,74;71,59;13,97
1221;17,76;71,59;13,97
1222;17,78;71,59;13,97
1223;17,79;71,59;13,97
1224;17,81;71,59;13,97
1225;17,82;71,59;13,97
1226;17,83;71,59;13,97
1227;17,84;71,59;13,97
1228;17,85;71,59;13,97
1229;17,86;72,98;13,70
1230;17,87;72,98;13,70
1231;17,90;72,98;13,70
1232;17,91;72,98;13,70
1233;17,93;72,98;13,70
1234;17,95;72,98;13,70
1235;17,96;72,98;13,70
1236;17,97;72,98;13,70
1237;17,99;72,98;13,70
1238;17,99;72,98;13,70
1239;18,01;72,98;13,70
1240;18,02;72,98;13,70
1241;18,04;72,98;13,70
1242;18,05;72,98;13,70
1243;18,08;72,98;13,70
1244;18,09;72,98;13,70
1245;18,12;72,98;13,70
1246;18,14;72,98;13,70
1247;18,15;72,98;13,70
1248;18,16;72,98;13,70
1249;18,17;72,98;13,70
1250;18,18;72,98;13,70
1251;18,20;65,87;15,18
1252;18,21;65,87;15,18
1253;18,22;65,87;15,18
1254;18,23;65,87;15,18
1255;18,24;65,87;15,18
1256;18,25;65,87;15,18
1257;18,28;65,87;15,18
1258;18,29;65,87;15,18
1259;18,31;65,87;15,18
1260;18,32;65,87;15,18
1261;18,33;65,87;15,18
1262;18,34;65,87;15,18
1263;18,36;65,87;15,18
1264;18,36;65,87;15,18
1265;18,38;65,87;15,18
1266;18,39;65,87;15,18
1267;18,41;65,87;15,18
1268;18,44;65,87;15,18
1269;18,45;65,87;15,18
1270;18,46;65,87;15,18
1271;18,47;65,87;15,18
1272;18,48;65,87;15,18
1273;18,49;65,87;15,18
1274;18,50;65,87;15,18
1275;18,52;65,87;15,18
1276;18,53;65,87;15,18
1277;18,54;75,69;13,21
1278;18,55;75,69;13,21
1279;18,57;75,69;13,21
1280;18,60;75,69;13,21
1281;18,61;75,69;13,21
1282;18,62;75,69;13,21
1283;18,64;75,69;13,21
1284;18,64;75,69;13,21
1285;18,66;75,69;13,21
1286;18,66;75,69;13,21
1287;18,68;75,69;13,21
1288;18,69;75,69;13,21
1289;18,71;75,69;13,21
1290;18,72;75,69;13,21
1291;18,74;75,69;13,21
1292;18,76;75,69;13,21
1293;18,78;75,69;13,21
1294;18,79;75,69;13,21
1295;18,80;75,69;13,21
1296;18,81;75,69;13,21
1297;18,82;75,69;13,21
1298;18,83;75,69;13,21
1299;18,85;75,69;13,21
1300;18,86;75,69;13,21
1301;18,87;75,69;13,21
1302;18,89;72,74;13,75
1303;18,90;72,74;13,75
1304;18,93;72,74;13,75
1305;18,94;72,74;13,75
1306;18,95;72,74;13,75
1307;18,97;72,74;13,75
1308;18,98;72,74;13,75
1309;18,99;72,74;13,75
1310;19,00;72,74;13,75
1311;19,01;72,74;13,75
1312;19,02;72,74;13,75
1313;19,04;72,74;13,75
1314;19,05;72,74;13,75
1315;19,07;72,74;13,75
1316;19,10;72,74;13,75
1317;19,12;72,74;13,75
1318;19,13;72,74;13,75
1319;19,15;72,74;13,75
1320;19,16;72,74;13,75
1321;19,17;72,74;13,75
1322;19,19;72,74;13,75
1323;19,20;72,74;13,75
1324;19,21;72,74;13,75
1325;19,23;67,74;14,76
1326;19,25;67,74;14,76
1327;19,27;67,74;14,76
1328;19,28;67,74;14,76
1329;19,29;67,74;14,76
1330;19,31;67,74;14,76
1331;19,32;67,74;14,76
1332;19,33;67,74;14,76
1333;19,34;67,74;14,76
1334;19,35;67,74;14,76
1335;19,37;67,74;14,76
1336;19,38;67,74;14,76
1337;19,40;67,74;14,76
1338;19,41;67,74;14,76
1339;19,43;67,74;14,76
1340;19,44;67,74;14,76
1341;19,45;67,74;14,76
1342;19,46;67,74;14,76
1343;19,47;67,74;14,76
1344;19,48;67,74;14,76
1345;19,50;67,74;14,76
1346;19,51;67,74;14,76
1347;19,52;67,74;14,76
1348;19,53;67,74;14,76
1349;19,56;70,78;14,13
1350;19,57;70,78;14,13
1351;19,59;70,78;14,13
1352;19,61;70,78;14,13
1353;19,63;70,78;14,13
1354;19,66;70,78;14,13
1355;19,67;70,78;14,13
1356;19,68;70,78;14,13
1357;19,69;70,78;14,13
1358;19,71;70,78;14,13
1359;19,72;70,78;14,13
1360;19,73;70,78;14,13
1361;19,74;70,78;14,13
1362;19,75;70,78;14,13
1363;19,76;70,78;14,13
1364;19,77;70,78;14,13
1365;19,79;70,78;14,13
1366;19,80;70,78;14,13
1367;19,81;70,78;14,13
1368;19,82;70,78;14,13
1369;19,84;70,78;14,13
1370;19,87;70,78;14,13
1371;19,88;70,78;14,13
1372;19,89;70,78;14,13
1373;19,90;71,04;14,08
1374;19,91;71,04;14,08
1375;19,92;71,04;14,08
1376;19,93;71,04;14,08
1377;19,95;71,04;14,08
1378;19,96;71,04;14,08
1379;19,98;71,04;14,08
1380;19,99;71,04;14,08
1381;20,01;71,04;14,08
1382;20,03;71,04;14,08
1383;20,05;71,04;14,08
1384;20,06;71,04;14,08
1385;20,07;71,04;14,08
1386;20,08;71,04;14,08
1387;20,09;71,04;14,08
1388;20,10;71,04;14,08
1389;20,12;71,04;14,08
1390;20,13;71,04;14,08
1391;20,15;71,04;14,08
1392;20,16;71,04;14,08
1393;20,18;71,04;14,08
1394;20,20;71,04;14,08
1395;20,22;71,04;14,08
1396;20,23;71,04;14,08
1397;20,24;71,14;14,06
1398;20,25;71,14;14,06
1399;20,26;71,14;14,06
1400;20,27;71,14;14,06
1401;20,29;71,14;14,06
1402;20,30;71,14;14,06
1403;20,31;71,14;14,06
1404;20,32;71,14;14,06
1405;20,34;71,14;14,06
1406;20,37;71,14;14,06
1407;20,38;71,14;14,06
1408;20,40;71,14;14,06
1409;20,41;71,14;14,06
1410;20,41;71,14;14,06
1411;20,43;71,14;14,06
1412;20,43;71,14;14,06
1413;20,45;71,14;14,06
1414;20,46;71,14;14,06
1415;20,48;71,14;14,06
1416;20,49;71,14;14,06
1417;20,52;71,14;14,06
1418;20,53;71,14;14,06
1419;20,55;71,14;14,06
1420;20,56;71,14;14,06
1421;20,57;71,14;14,06
1422;20,58;73,94;13,52
1423;20,59;73,94;13,52
1424;20,60;73,94;13,52
1425;20,62;73,94;13,52
1426;20,63;73,94;13,52
1427;20,65;73,94;13,52
1428;20,67;73,94;13,52
1429;20,69;73,94;13,52
1430;20,70;73,94;13,52
1431;20,72;73,94;13,52
1432;20,73;73,94;13,52
1433;20,74;73,94;13,52
1434;20,75;73,94;13,52
1435;20,76;73,94;13,52
1436;20,77;73,94;13,52
1437;20,79;73,94;13,52
1438;20,80;73,94;13,52
1439;20,81;73,94;13,52
1440;20,84;73,94;13,52
1441;20,85;73,94;13,52
1442;20,86;73,94;13,52
1443;20,88;73,94;13,52
1444;20,89;73,94;13,52
1445;20,90;73,94;13,52
1446;20,91;73,94;13,52
1447;20,92;73,01;13,70
1448;20,93;73,01;13,70
1449;20,96;73,01;13,70
1450;20,97;73,01;13,70
1451;20,99;73,01;13,70
1452;21,00;73,01;13,70
1453;21,02;73,01;13,70
1454;21,03;73,01;13,70
1455;21,04;73,01;13,70
1456;21,05;73,01;13,70
1457;21,07;73,01;13,70
1458;21,08;73,01;13,70
1459;21,09;73,01;13,70
1460;21,10;73,01;13,70
1461;21,13;73,01;13,70
1462;21,15;73,01;13,70
1463;21,17;73,01;13,70
1464;21,18;73,01;13,70
1465;21,20;73,01;13,70
1466;21,21;73,01;13,70
1467;21,22;73,01;13,70
1468;21,24;73,01;13,70
1469;21,25;73,01;13,70
1470;21,27;66,38;15,06
1471;21,28;66,38;15,06
1472;21,31;66,38;15,06
1473;21,38;66,38;15,06
1474;21,39;66,38;15,06
1475;21,41;66,38;15,06
1476;21,42;66,38;15,06
1477;21,43;66,38;15,06
1478;21,44;66,38;15,06
1479;21,47;66,38;15,06
1480;21,48;66,38;15,06
1481;21,49;66,38;15,06
1482;21,51;66,38;15,06
1483;21,52;66,38;15,06
1484;21,53;66,38;15,06
1485;21,54;66,38;15,06
1486;21,56;66,38;15,06
1487;21,57;66,38;15,06
1488;21,58;66,38;15,06
1489;21,59;66,38;15,06
