Frame;Time(s);FPS;FrameTimeMs;MonoRamMB;AllocatedRamMB;ReservedRamMB
601;4,41;158,78;6,30;693,40;1163,91;1780,35
602;4,42;158,78;6,30;693,41;1163,91;1780,35
603;4,43;158,78;6,30;693,41;1163,91;1780,35
604;4,43;158,78;6,30;693,41;1163,91;1780,35
605;4,44;158,78;6,30;693,42;1163,91;1780,35
606;4,45;158,78;6,30;693,42;1163,91;1780,35
607;4,45;158,78;6,30;693,42;1163,91;1780,35
608;4,46;158,78;6,30;693,43;1163,91;1780,35
609;4,46;158,78;6,30;693,43;1163,91;1780,35
610;4,47;158,78;6,30;693,43;1163,92;1780,35
611;4,48;158,78;6,30;693,44;1163,90;1780,35
612;4,48;158,78;6,30;693,44;1163,91;1780,35
613;4,49;158,78;6,30;693,45;1163,92;1780,35
614;4,50;158,78;6,30;693,45;1163,92;1780,35
615;4,50;158,78;6,30;693,45;1163,92;1780,35
616;4,51;158,78;6,30;693,45;1163,92;1780,35
617;4,52;158,78;6,30;693,46;1163,92;1780,35
618;4,52;158,78;6,30;693,46;1163,92;1780,35
619;4,53;158,78;6,30;693,46;1163,92;1780,35
620;4,54;158,78;6,30;693,46;1163,92;1780,35
621;4,54;158,78;6,30;693,47;1163,93;1780,35
622;4,55;158,78;6,30;693,47;1163,93;1780,35
623;4,56;158,78;6,30;693,48;1163,93;1780,35
624;4,56;158,78;6,30;693,48;1163,93;1780,35
625;4,57;158,78;6,30;693,48;1163,93;1780,35
626;4,57;158,78;6,30;693,49;1163,93;1780,35
627;4,58;158,78;6,30;693,49;1163,93;1780,35
628;4,59;158,78;6,30;693,50;1163,93;1780,35
629;4,60;158,78;6,30;693,50;1163,93;1780,35
630;4,60;158,78;6,30;693,50;1163,93;1780,35
631;4,61;158,78;6,30;693,50;1163,99;1780,35
632;4,62;158,78;6,30;693,51;1163,93;1780,35
633;4,62;158,78;6,30;693,51;1163,94;1780,35
634;4,63;158,78;6,30;693,52;1163,94;1780,35
635;4,64;158,78;6,30;693,52;1163,94;1780,35
636;4,64;158,78;6,30;693,52;1163,94;1780,35
637;4,65;158,78;6,30;693,52;1163,94;1780,35
638;4,66;158,78;6,30;693,53;1163,94;1780,35
639;4,66;158,78;6,30;693,53;1163,94;1780,35
640;4,67;158,78;6,30;693,54;1163,94;1780,35
641;4,67;158,78;6,30;693,54;1163,94;1780,35
642;4,68;158,78;6,30;693,54;1163,94;1780,35
643;4,69;154,86;6,46;693,55;1163,95;1780,35
644;4,69;154,86;6,46;693,55;1163,95;1780,35
645;4,70;154,86;6,46;693,55;1163,95;1780,35
646;4,71;154,86;6,46;693,55;1163,95;1780,35
647;4,71;154,86;6,46;693,56;1163,95;1780,35
648;4,72;154,86;6,46;693,56;1163,95;1780,35
649;4,72;154,86;6,46;693,56;1163,95;1780,35
650;4,73;154,86;6,46;693,57;1163,93;1780,35
651;4,74;154,86;6,46;693,57;1163,95;1780,35
652;4,74;154,86;6,46;693,57;1163,95;1780,35
653;4,75;154,86;6,46;693,58;1163,95;1780,35
654;4,76;154,86;6,46;693,58;1163,95;1780,35
655;4,76;154,86;6,46;693,58;1163,95;1780,35
656;4,77;154,86;6,46;693,59;1163,96;1780,35
657;4,77;154,86;6,46;693,59;1163,96;1780,35
658;4,78;154,86;6,46;693,59;1163,96;1780,35
659;4,79;154,86;6,46;693,60;1163,96;1780,35
660;4,79;154,86;6,46;693,60;1163,96;1780,35
661;4,80;154,86;6,46;693,60;1163,96;1780,35
662;4,80;154,86;6,46;693,61;1163,96;1780,35
663;4,81;154,86;6,46;693,61;1163,96;1780,35
664;4,82;154,86;6,46;693,61;1163,96;1780,35
665;4,82;154,86;6,46;693,61;1163,96;1780,35
666;4,83;154,86;6,46;693,62;1163,96;1780,35
667;4,83;154,86;6,46;693,62;1163,97;1780,35
668;4,84;154,86;6,46;693,63;1163,97;1780,35
669;4,85;154,86;6,46;693,63;1163,97;1780,35
670;4,85;154,86;6,46;693,63;1163,97;1780,35
671;4,86;154,86;6,46;693,63;1163,97;1780,35
672;4,86;154,86;6,46;693,64;1163,97;1780,35
673;4,87;154,86;6,46;693,64;1163,97;1780,35
674;4,88;154,86;6,46;693,64;1163,97;1780,35
675;4,88;154,86;6,46;693,65;1163,97;1780,35
676;4,89;154,86;6,46;693,65;1163,97;1780,35
677;4,90;154,86;6,46;693,66;1163,97;1780,35
678;4,90;154,86;6,46;693,66;1163,97;1780,35
679;4,91;154,86;6,46;693,66;1163,98;1780,35
680;4,91;154,86;6,46;693,66;1163,98;1780,35
681;4,92;154,86;6,46;693,67;1163,98;1780,35
682;4,93;154,86;6,46;693,67;1163,98;1780,35
683;4,93;154,86;6,46;693,68;1163,98;1780,35
684;4,94;154,86;6,46;693,68;1163,98;1780,35
685;4,95;154,86;6,46;693,68;1163,98;1780,35
686;4,95;154,86;6,46;693,68;1163,98;1780,35
687;4,96;154,86;6,46;693,69;1163,98;1780,35
688;4,97;154,86;6,46;693,70;1163,99;1780,35
689;4,97;154,86;6,46;693,70;1163,99;1780,35
690;4,98;154,86;6,46;693,70;1163,97;1780,35
691;4,99;154,86;6,46;693,70;1163,98;1780,35
692;4,99;154,86;6,46;693,71;1163,99;1780,35
693;5,00;154,86;6,46;693,71;1163,99;1780,35
694;5,00;154,86;6,46;693,71;1163,99;1780,35
695;5,01;154,86;6,46;693,71;1163,99;1780,35
696;5,02;154,86;6,46;693,72;1163,99;1780,35
697;5,02;154,86;6,46;693,72;1163,99;1780,35
698;5,03;162,13;6,17;693,73;1163,99;1780,35
699;5,03;162,13;6,17;693,73;1163,99;1780,35
700;5,04;162,13;6,17;693,73;1163,99;1780,35
701;5,04;162,13;6,17;693,73;1163,99;1780,35
702;5,05;162,13;6,17;693,74;1164,00;1780,35
703;5,06;162,13;6,17;693,74;1164,00;1780,35
704;5,06;162,13;6,17;693,75;1164,00;1780,35
705;5,07;162,13;6,17;693,75;1164,00;1780,35
706;5,07;162,13;6,17;693,75;1164,00;1780,35
707;5,08;162,13;6,17;693,76;1164,00;1780,35
708;5,09;162,13;6,17;693,76;1164,00;1780,35
709;5,09;162,13;6,17;693,76;1164,00;1780,35
710;5,10;162,13;6,17;693,77;1164,00;1780,35
711;5,10;162,13;6,17;693,77;1164,00;1780,35
712;5,11;162,13;6,17;693,77;1164,00;1780,35
713;5,11;162,13;6,17;693,78;1164,01;1780,35
714;5,12;162,13;6,17;693,78;1164,01;1780,35
715;5,13;162,13;6,17;693,78;1164,01;1780,35
716;5,13;162,13;6,17;693,78;1164,01;1780,35
717;5,14;162,13;6,17;693,79;1164,01;1780,35
718;5,15;162,13;6,17;693,79;1164,01;1780,35
719;5,15;162,13;6,17;693,79;1164,01;1780,35
720;5,16;162,13;6,17;693,80;1164,01;1780,35
721;5,16;162,13;6,17;693,80;1164,01;1780,35
722;5,17;162,13;6,17;693,80;1164,01;1780,35
723;5,17;162,13;6,17;693,81;1164,01;1780,35
724;5,18;162,13;6,17;693,81;1164,01;1780,35
725;5,19;162,13;6,17;693,81;1164,02;1780,35
726;5,19;162,13;6,17;693,82;1164,02;1780,35
727;5,20;162,13;6,17;693,82;1164,02;1780,35
728;5,20;162,13;6,17;693,82;1164,02;1780,35
729;5,21;162,13;6,17;693,83;1164,02;1780,35
730;5,21;162,13;6,17;693,83;1164,02;1780,35
731;5,22;162,13;6,17;693,83;1164,02;1780,35
732;5,23;162,13;6,17;693,84;1164,02;1780,35
733;5,23;162,13;6,17;693,84;1164,01;1780,35
734;5,24;162,13;6,17;693,84;1164,02;1780,35
735;5,25;162,13;6,17;693,85;1164,02;1780,35
736;5,25;162,13;6,17;693,85;1164,03;1780,35
737;5,26;162,13;6,17;693,86;1164,03;1780,35
738;5,26;162,13;6,17;693,86;1164,03;1780,35
739;5,27;162,13;6,17;693,86;1164,03;1780,35
740;5,28;162,13;6,17;693,86;1164,03;1780,35
741;5,28;162,13;6,17;693,87;1164,03;1780,35
742;5,29;162,13;6,17;693,87;1164,03;1780,35
743;5,29;162,13;6,17;693,88;1164,03;1780,35
744;5,30;162,13;6,17;693,88;1164,03;1780,35
745;5,31;162,13;6,17;693,88;1164,03;1780,35
746;5,31;162,13;6,17;693,88;1164,03;1780,35
747;5,32;162,13;6,17;693,89;1164,03;1780,35
748;5,32;162,13;6,17;693,89;1164,04;1780,35
749;5,33;162,13;6,17;693,89;1164,04;1780,35
750;5,33;162,13;6,17;693,89;1164,04;1780,35
751;5,34;162,13;6,17;693,90;1164,04;1780,35
752;5,35;162,13;6,17;693,91;1164,04;1780,35
753;5,35;162,13;6,17;693,91;1164,02;1780,35
754;5,36;167,86;5,96;693,91;1164,04;1780,35
755;5,37;167,86;5,96;693,91;1164,04;1780,35
756;5,37;167,86;5,96;693,92;1164,04;1780,35
757;5,38;167,86;5,96;693,92;1164,05;1780,35
758;5,39;167,86;5,96;693,93;1164,05;1780,35
759;5,39;167,86;5,96;693,93;1164,05;1780,35
760;5,40;167,86;5,96;693,93;1164,05;1780,35
761;5,41;167,86;5,96;693,93;1164,05;1780,35
762;5,41;167,86;5,96;693,94;1164,05;1780,35
763;5,42;167,86;5,96;693,94;1164,05;1780,35
764;5,42;167,86;5,96;693,95;1164,05;1780,35
765;5,43;167,86;5,96;693,95;1164,05;1780,35
766;5,44;167,86;5,96;693,95;1164,05;1780,35
767;5,44;167,86;5,96;693,95;1164,05;1780,35
768;5,45;167,86;5,96;693,96;1164,05;1780,35
769;5,46;167,86;5,96;693,96;1164,05;1780,35
770;5,46;167,86;5,96;693,96;1164,05;1780,35
771;5,47;167,86;5,96;693,97;1164,06;1780,35
772;5,47;167,86;5,96;693,97;1164,06;1780,35
773;5,48;167,86;5,96;693,97;1164,04;1780,35
774;5,49;167,86;5,96;693,98;1164,06;1780,35
775;5,49;167,86;5,96;693,98;1164,06;1780,35
776;5,50;167,86;5,96;693,98;1164,06;1780,35
777;5,50;167,86;5,96;693,99;1164,06;1780,35
778;5,51;167,86;5,96;693,99;1164,06;1780,35
779;5,52;167,86;5,96;693,99;1164,06;1780,35
780;5,52;167,86;5,96;694,00;1164,06;1780,35
781;5,53;167,86;5,96;694,00;1164,06;1780,35
782;5,54;167,86;5,96;694,00;1164,07;1780,35
783;5,54;167,86;5,96;694,00;1164,07;1780,35
784;5,55;167,86;5,96;694,01;1164,07;1780,35
785;5,56;167,86;5,96;694,01;1164,07;1780,35
786;5,56;167,86;5,96;694,02;1164,07;1780,35
787;5,57;167,86;5,96;694,02;1164,07;1780,35
788;5,57;167,86;5,96;694,02;1164,07;1780,35
789;5,58;167,86;5,96;694,02;1164,07;1780,35
790;5,59;167,86;5,96;694,03;1164,07;1780,35
791;5,59;167,86;5,96;694,03;1164,07;1780,35
792;5,60;167,86;5,96;694,04;1164,07;1780,35
793;5,61;167,86;5,96;694,04;1164,06;1780,35
794;5,61;167,86;5,96;694,04;1164,07;1780,35
795;5,62;167,86;5,96;694,04;1164,08;1780,35
796;5,62;167,86;5,96;694,05;1164,08;1780,35
797;5,63;167,86;5,96;694,05;1164,08;1780,35
798;5,64;167,86;5,96;694,05;1164,08;1780,35
799;5,64;167,86;5,96;694,06;1164,08;1780,35
800;5,65;167,86;5,96;694,06;1164,08;1780,35
801;5,66;167,86;5,96;694,07;1164,08;1780,35
802;5,66;167,86;5,96;694,07;1164,08;1780,35
803;5,67;167,86;5,96;694,07;1164,08;1780,35
804;5,68;167,86;5,96;694,07;1164,09;1780,35
805;5,68;167,86;5,96;694,08;1164,09;1780,35
806;5,69;167,86;5,96;694,08;1164,09;1780,35
807;5,70;157,94;6,33;694,09;1164,09;1780,35
808;5,70;157,94;6,33;694,09;1164,09;1780,35
809;5,71;157,94;6,33;694,09;1164,09;1780,35
810;5,72;157,94;6,33;694,09;1164,09;1780,35
811;5,72;157,94;6,33;694,10;1164,09;1780,35
812;5,73;157,94;6,33;694,10;1164,09;1780,35
813;5,73;157,94;6,33;694,11;1164,08;1780,35
814;5,74;157,94;6,33;694,11;1164,09;1780,35
815;5,74;157,94;6,33;694,11;1164,09;1780,35
816;5,75;157,94;6,33;694,12;1164,09;1780,35
817;5,76;157,94;6,33;694,12;1164,10;1780,35
818;5,76;157,94;6,33;694,12;1164,10;1780,35
819;5,77;157,94;6,33;694,13;1164,10;1780,35
820;5,78;157,94;6,33;694,13;1164,10;1780,35
821;5,78;157,94;6,33;694,13;1164,10;1780,35
822;5,79;157,94;6,33;694,14;1164,10;1780,35
823;5,79;157,94;6,33;694,14;1164,10;1780,35
824;5,80;157,94;6,33;694,14;1164,10;1780,35
825;5,81;157,94;6,33;694,14;1164,10;1780,35
826;5,81;157,94;6,33;694,15;1164,10;1780,35
827;5,82;157,94;6,33;694,15;1164,10;1780,35
828;5,83;157,94;6,33;694,16;1164,11;1780,35
829;5,83;157,94;6,33;694,16;1164,11;1780,35
830;5,84;157,94;6,33;694,16;1164,11;1780,35
831;5,85;157,94;6,33;694,17;1164,11;1780,35
832;5,85;157,94;6,33;694,17;1164,11;1780,35
833;5,86;157,94;6,33;694,17;1164,11;1780,35
834;5,87;157,94;6,33;694,17;1164,11;1780,35
835;5,87;157,94;6,33;694,18;1164,11;1780,35
836;5,88;157,94;6,33;694,18;1164,11;1780,35
837;5,89;157,94;6,33;694,18;1164,11;1780,35
838;5,89;157,94;6,33;694,19;1164,11;1780,35
839;5,90;157,94;6,33;694,19;1164,12;1780,35
840;5,91;157,94;6,33;694,19;1164,12;1780,35
841;5,91;157,94;6,33;694,20;1164,12;1780,35
842;5,92;157,94;6,33;694,20;1164,12;1780,35
843;5,93;157,94;6,33;694,20;1164,12;1780,35
844;5,93;157,94;6,33;694,21;1164,12;1780,35
845;5,94;157,94;6,33;694,21;1164,12;1780,35
846;5,94;157,94;6,33;694,21;1164,12;1780,35
847;5,95;157,94;6,33;694,22;1164,12;1780,35
848;5,96;157,94;6,33;694,22;1164,12;1780,35
849;5,96;157,94;6,33;694,22;1164,12;1780,35
850;5,97;157,94;6,33;694,23;1164,12;1780,35
851;5,97;157,94;6,33;694,23;1164,13;1780,35
852;5,98;157,94;6,33;694,23;1164,11;1780,35
853;5,99;157,94;6,33;694,23;1164,12;1780,35
854;6,00;157,94;6,33;694,24;1164,13;1780,35
855;6,00;157,94;6,33;694,24;1164,13;1780,35
856;6,01;157,94;6,33;694,25;1164,13;1780,35
857;6,01;157,94;6,33;694,25;1164,19;1780,35
858;6,02;157,94;6,33;694,25;1164,13;1780,35
859;6,03;157,94;6,33;694,25;1164,13;1780,35
860;6,03;157,03;6,37;694,26;1164,13;1780,35
861;6,04;157,03;6,37;694,27;1164,13;1780,35
862;6,05;157,03;6,37;694,27;1164,13;1780,35
863;6,05;157,03;6,37;694,27;1164,14;1780,35
864;6,06;157,03;6,37;694,27;1164,14;1780,35
865;6,07;157,03;6,37;694,28;1164,14;1780,35
866;6,07;157,03;6,37;694,28;1164,14;1780,35
867;6,08;157,03;6,37;694,29;1164,14;1780,35
868;6,08;157,03;6,37;694,29;1164,14;1780,35
869;6,09;157,03;6,37;694,29;1164,14;1780,35
870;6,10;157,03;6,37;694,29;1164,14;1780,35
871;6,10;157,03;6,37;694,30;1164,14;1780,35
872;6,11;157,03;6,37;694,30;1164,15;1780,35
873;6,12;157,03;6,37;694,30;1164,15;1780,35
874;6,12;157,03;6,37;694,30;1164,15;1780,35
875;6,13;157,03;6,37;694,31;1164,15;1780,35
876;6,13;157,03;6,37;694,32;1164,15;1780,35
877;6,14;157,03;6,37;694,32;1164,15;1780,35
878;6,15;157,03;6,37;694,32;1164,16;1780,35
879;6,15;157,03;6,37;694,32;1164,16;1780,35
880;6,16;157,03;6,37;694,33;1164,16;1780,35
881;6,16;157,03;6,37;694,33;1164,16;1780,35
882;6,17;157,03;6,37;694,34;1164,16;1780,35
883;6,18;157,03;6,37;694,34;1164,16;1780,35
884;6,18;157,03;6,37;694,34;1164,16;1780,35
885;6,19;157,03;6,37;694,34;1164,16;1780,35
886;6,20;157,03;6,37;694,35;1164,16;1780,35
887;6,20;157,03;6,37;694,35;1164,16;1780,35
888;6,21;157,03;6,37;694,35;1164,16;1780,35
889;6,21;157,03;6,37;694,36;1164,16;1780,35
890;6,22;157,03;6,37;694,36;1164,17;1780,35
891;6,23;157,03;6,37;694,36;1164,17;1780,35
892;6,23;157,03;6,37;694,37;1164,15;1780,35
893;6,24;157,03;6,37;694,37;1164,17;1780,35
894;6,24;157,03;6,37;694,37;1164,17;1780,35
895;6,25;157,03;6,37;694,38;1164,17;1780,35
896;6,26;157,03;6,37;694,38;1164,17;1780,35
897;6,26;157,03;6,37;694,38;1164,17;1780,35
898;6,27;157,03;6,37;694,39;1164,17;1780,35
899;6,27;157,03;6,37;694,39;1164,17;1780,35
900;6,28;157,03;6,37;694,39;1164,17;1780,35
901;6,28;157,03;6,37;694,39;1164,18;1780,35
902;6,29;157,03;6,37;694,40;1164,18;1780,35
903;6,30;157,03;6,37;694,40;1164,18;1780,35
904;6,30;157,03;6,37;694,40;1164,18;1780,35
905;6,31;157,03;6,37;694,41;1164,18;1780,35
906;6,31;157,03;6,37;694,41;1164,18;1780,35
907;6,32;157,03;6,37;694,41;1164,18;1780,35
908;6,32;157,03;6,37;694,42;1164,18;1780,35
909;6,33;157,03;6,37;694,42;1164,18;1780,35
910;6,33;157,03;6,37;694,43;1164,18;1780,35
911;6,34;157,03;6,37;694,43;1164,18;1780,35
912;6,34;157,03;6,37;694,43;1164,18;1780,35
913;6,35;157,03;6,37;694,43;1164,18;1780,35
914;6,36;157,03;6,37;694,44;1164,16;1780,35
915;6,36;157,03;6,37;694,44;1164,18;1780,35
916;6,37;167,85;5,96;694,45;1164,18;1780,35
917;6,37;167,85;5,96;694,45;1164,18;1780,35
918;6,38;167,85;5,96;694,45;1164,18;1780,35
919;6,38;167,85;5,96;694,45;1164,18;1780,35
920;6,39;167,85;5,96;694,46;1164,19;1780,35
921;6,40;167,85;5,96;694,46;1164,19;1780,35
922;6,40;167,85;5,96;694,46;1164,19;1780,35
923;6,41;167,85;5,96;694,47;1164,19;1780,35
924;6,41;167,85;5,96;694,47;1164,19;1780,35
925;6,42;167,85;5,96;694,48;1164,19;1780,35
926;6,42;167,85;5,96;694,48;1164,19;1780,35
927;6,43;167,85;5,96;694,48;1164,19;1780,35
928;6,44;167,85;5,96;694,48;1164,19;1780,35
929;6,44;167,85;5,96;694,49;1164,19;1780,35
930;6,45;167,85;5,96;694,49;1164,19;1780,35
931;6,45;167,85;5,96;694,50;1164,19;1780,35
932;6,46;167,85;5,96;694,50;1164,20;1780,35
933;6,46;167,85;5,96;694,50;1164,20;1780,35
934;6,47;167,85;5,96;694,50;1164,20;1780,35
935;6,47;167,85;5,96;694,51;1164,20;1780,35
936;6,48;167,85;5,96;694,51;1164,18;1780,35
937;6,49;167,85;5,96;694,52;1164,20;1780,35
938;6,49;167,85;5,96;694,52;1164,20;1780,35
939;6,50;167,85;5,96;694,52;1164,20;1780,35
940;6,50;167,85;5,96;694,53;1164,20;1780,35
941;6,51;167,85;5,96;694,53;1164,20;1780,35
942;6,51;167,85;5,96;694,53;1164,20;1780,35
943;6,52;167,85;5,96;694,54;1164,20;1780,35
944;6,52;167,85;5,96;694,54;1164,21;1780,35
945;6,53;167,85;5,96;694,54;1164,21;1780,35
946;6,54;167,85;5,96;694,55;1164,21;1780,35
947;6,54;167,85;5,96;694,55;1164,21;1780,35
948;6,55;167,85;5,96;694,55;1164,21;1780,35
949;6,55;167,85;5,96;694,55;1164,21;1780,35
950;6,56;167,85;5,96;694,56;1164,21;1780,35
951;6,56;167,85;5,96;694,56;1164,21;1780,35
952;6,57;167,85;5,96;694,56;1164,21;1780,35
953;6,57;167,85;5,96;694,57;1164,21;1780,35
954;6,58;167,85;5,96;694,57;1164,21;1780,35
955;6,59;167,85;5,96;694,57;1164,22;1780,35
956;6,59;167,85;5,96;694,58;1164,22;1780,35
957;6,60;167,85;5,96;694,58;1164,22;1780,35
958;6,60;167,85;5,96;694,58;1164,22;1780,35
959;6,61;167,85;5,96;694,59;1164,22;1780,35
960;6,61;167,85;5,96;694,59;1164,22;1780,35
961;6,62;167,85;5,96;694,59;1164,22;1780,35
962;6,62;167,85;5,96;694,60;1164,22;1780,35
963;6,63;167,85;5,96;694,60;1164,22;1780,35
964;6,64;167,85;5,96;694,60;1164,22;1780,35
965;6,64;167,85;5,96;694,61;1164,22;1780,35
966;6,65;167,85;5,96;694,61;1164,22;1780,35
967;6,65;167,85;5,96;694,61;1164,23;1780,35
968;6,66;167,85;5,96;694,62;1164,23;1780,35
969;6,66;167,85;5,96;694,62;1164,23;1780,35
970;6,67;167,85;5,96;694,63;1164,23;1780,35
971;6,68;167,85;5,96;694,63;1164,23;1780,35
972;6,68;167,85;5,96;694,63;1164,23;1780,35
973;6,69;167,85;5,96;694,63;1164,23;1780,35
974;6,69;167,85;5,96;694,64;1164,23;1780,35
975;6,70;167,85;5,96;694,64;1164,23;1780,35
976;6,70;178,12;5,61;694,64;1164,23;1780,35
977;6,72;178,12;5,61;694,64;1164,23;1780,35
978;6,72;178,12;5,61;694,66;1164,24;1780,35
979;6,73;178,12;5,61;694,66;1164,22;1780,35
980;6,74;178,12;5,61;694,66;1164,23;1780,35
981;6,74;178,12;5,61;694,67;1164,24;1780,35
982;6,75;178,12;5,61;694,67;1164,24;1780,35
983;6,75;178,12;5,61;694,68;1164,24;1780,35
984;6,76;178,12;5,61;694,68;1164,24;1780,35
985;6,76;178,12;5,61;694,68;1164,24;1780,35
986;6,77;178,12;5,61;694,69;1164,24;1780,35
987;6,77;178,12;5,61;694,70;1164,24;1780,35
988;6,78;178,12;5,61;694,70;1164,24;1780,35
989;6,78;178,12;5,61;694,71;1164,25;1780,35
990;6,79;178,12;5,61;694,71;1164,25;1780,35
991;6,80;178,12;5,61;694,72;1164,25;1780,35
992;6,80;178,12;5,61;694,72;1164,25;1780,35
993;6,81;178,12;5,61;694,72;1164,25;1780,35
994;6,81;178,12;5,61;694,73;1164,25;1780,35
995;6,82;178,12;5,61;694,73;1164,25;1780,35
996;6,82;178,12;5,61;694,74;1164,25;1780,35
997;6,83;178,12;5,61;694,75;1164,25;1780,35
998;6,83;178,12;5,61;694,75;1164,25;1780,35
999;6,84;178,12;5,61;694,75;1164,25;1780,35
1000;6,84;178,12;5,61;694,76;1164,25;1780,35
1001;6,85;178,12;5,61;694,76;1164,26;1780,35
1002;6,86;178,12;5,61;694,77;1164,24;1780,35
1003;6,86;178,12;5,61;694,77;1164,25;1780,35
1004;6,87;178,12;5,61;694,78;1164,26;1780,35
1005;6,87;178,12;5,61;694,78;1164,26;1780,35
1006;6,88;178,12;5,61;694,79;1164,26;1780,35
1007;6,88;178,12;5,61;694,79;1164,26;1780,35
1008;6,89;178,12;5,61;694,80;1164,26;1780,35
1009;6,89;178,12;5,61;694,80;1164,26;1780,35
1010;6,90;178,12;5,61;694,81;1164,26;1780,35
1011;6,90;178,12;5,61;694,81;1164,26;1780,35
1012;6,91;178,12;5,61;694,81;1164,27;1780,35
1013;6,92;178,12;5,61;694,82;1164,27;1780,35
1014;6,92;178,12;5,61;694,82;1164,27;1780,35
1015;6,93;178,12;5,61;694,82;1164,27;1780,35
1016;6,93;178,12;5,61;694,84;1164,27;1780,35
1017;6,94;178,12;5,61;694,84;1164,27;1780,35
1018;6,94;178,12;5,61;694,84;1164,27;1780,35
1019;6,95;178,12;5,61;694,85;1164,27;1780,35
1020;6,96;178,12;5,61;694,85;1164,27;1780,35
1021;6,96;178,12;5,61;694,86;1164,27;1780,35
1022;6,97;178,12;5,61;694,86;1164,27;1780,35
1023;6,97;178,12;5,61;694,87;1164,27;1780,35
1024;6,98;178,12;5,61;694,87;1164,28;1780,35
1025;6,98;178,12;5,61;694,89;1164,28;1780,35
1026;6,99;178,12;5,61;694,90;1164,28;1780,35
1027;6,99;178,12;5,61;694,91;1164,28;1780,35
1028;7,00;178,12;5,61;694,91;1164,28;1780,35
1029;7,00;178,12;5,61;694,92;1164,28;1780,35
1030;7,01;178,12;5,61;694,92;1164,28;1780,35
1031;7,02;178,12;5,61;694,92;1164,28;1780,35
1032;7,02;178,12;5,61;694,93;1164,28;1780,35
1033;7,03;178,12;5,61;694,93;1164,28;1780,35
1034;7,03;178,12;5,61;694,94;1164,28;1780,35
1035;7,04;176,89;5,65;694,95;1164,29;1780,35
1036;7,04;176,89;5,65;694,95;1164,29;1780,35
1037;7,05;176,89;5,65;694,95;1164,29;1780,35
1038;7,05;176,89;5,65;694,96;1164,29;1780,35
1039;7,06;176,89;5,65;694,96;1164,29;1780,35
1040;7,07;176,89;5,65;694,97;1164,29;1780,35
1041;7,07;176,89;5,65;694,97;1164,29;1780,35
1042;7,08;176,89;5,65;694,98;1164,29;1780,35
1043;7,08;176,89;5,65;694,98;1164,29;1780,35
1044;7,09;176,89;5,65;694,98;1164,29;1780,35
1045;7,09;176,89;5,65;694,99;1164,29;1780,35
1046;7,10;176,89;5,65;695,00;1164,29;1780,35
1047;7,10;176,89;5,65;695,00;1164,27;1780,35
1048;7,11;176,89;5,65;695,01;1164,29;1780,35
1049;7,12;176,89;5,65;695,01;1164,30;1780,35
1050;7,12;176,89;5,65;695,01;1164,30;1780,35
1051;7,13;176,89;5,65;695,02;1164,30;1780,35
1052;7,13;176,89;5,65;695,02;1164,30;1780,35
1053;7,14;176,89;5,65;695,03;1164,30;1780,35
1054;7,14;176,89;5,65;695,03;1164,30;1780,35
1055;7,15;176,89;5,65;695,04;1164,30;1780,35
1056;7,16;176,89;5,65;695,04;1164,30;1780,35
1057;7,16;176,89;5,65;695,05;1164,30;1780,35
1058;7,17;176,89;5,65;695,05;1164,30;1780,35
1059;7,17;176,89;5,65;695,06;1164,30;1780,35
1060;7,18;176,89;5,65;695,06;1164,30;1780,35
1061;7,18;176,89;5,65;695,07;1164,31;1780,35
1062;7,19;176,89;5,65;695,07;1164,31;1780,35
1063;7,19;176,89;5,65;695,07;1164,31;1780,35
1064;7,20;176,89;5,65;695,09;1164,31;1780,35
1065;7,20;176,89;5,65;695,09;1164,31;1780,35
1066;7,21;176,89;5,65;695,09;1164,31;1780,35
1067;7,22;176,89;5,65;695,10;1164,31;1780,35
1068;7,22;176,89;5,65;695,10;1164,31;1780,35
1069;7,23;176,89;5,65;695,10;1164,30;1780,35
1070;7,23;176,89;5,65;695,11;1164,31;1780,35
1071;7,24;176,89;5,65;695,11;1164,31;1780,35
1072;7,25;176,89;5,65;695,12;1164,32;1780,35
1073;7,25;176,89;5,65;695,13;1164,32;1780,35
1074;7,26;176,89;5,65;695,13;1164,32;1780,35
1075;7,26;176,89;5,65;695,14;1164,32;1780,35
1076;7,27;176,89;5,65;695,14;1164,32;1780,35
1077;7,27;176,89;5,65;695,14;1164,32;1780,35
1078;7,28;176,89;5,65;695,15;1164,32;1780,35
1079;7,28;176,89;5,65;695,16;1164,32;1780,35
1080;7,29;176,89;5,65;695,16;1164,32;1780,35
1081;7,30;176,89;5,65;695,17;1164,32;1780,35
1082;7,30;176,89;5,65;695,17;1164,32;1780,35
1083;7,31;176,89;5,65;695,18;1164,32;1780,35
1084;7,31;176,89;5,65;695,18;1164,33;1780,35
1085;7,32;176,89;5,65;695,18;1164,33;1780,35
1086;7,32;176,89;5,65;695,19;1164,33;1780,35
1087;7,33;176,89;5,65;695,20;1164,33;1780,35
1088;7,34;176,89;5,65;695,20;1164,33;1780,35
1089;7,34;176,89;5,65;695,20;1164,33;1780,35
1090;7,35;176,89;5,65;695,21;1164,33;1780,35
1091;7,35;176,89;5,65;695,21;1164,33;1780,35
1092;7,36;176,89;5,65;695,21;1164,33;1780,35
1093;7,36;176,89;5,65;695,22;1164,33;1780,35
1094;7,37;176,89;5,65;695,23;1164,33;1780,35
