Frame;Time(s);FPS;FrameTimeMs;MonoRamMB;AllocatedRamMB;ReservedRamMB
875;11,68;76,18;13,13;792,80;1154,70;1780,35
876;11,69;76,18;13,13;792,80;1148,60;1780,35
877;11,70;76,18;13,13;792,81;1154,70;1780,35
878;11,71;76,18;13,13;792,81;1154,71;1780,35
879;11,73;76,18;13,13;792,81;1154,71;1780,35
880;11,74;76,18;13,13;792,81;1154,71;1780,35
881;11,76;76,18;13,13;798,91;1154,71;1780,35
882;11,77;76,18;13,13;798,91;1148,63;1780,35
883;11,78;76,18;13,13;798,91;1154,71;1780,35
884;11,79;76,18;13,13;798,91;1154,71;1780,35
885;11,81;76,18;13,13;798,92;1154,71;1780,35
886;11,82;76,18;13,13;798,92;1154,69;1780,35
887;11,83;76,18;13,13;805,01;1154,70;1780,35
888;11,84;76,18;13,13;805,01;1148,62;1780,35
889;11,86;76,18;13,13;805,02;1154,71;1780,35
890;11,87;76,18;13,13;805,02;1154,71;1780,35
891;11,88;76,18;13,13;805,02;1154,71;1780,35
892;11,89;76,18;13,13;805,02;1154,71;1780,35
893;11,92;76,18;13,13;811,11;1154,71;1780,35
